玉米,10614,7312
玉米,10676,7398
玉米,10535,7452
玉米,11887,8112
玉米,11992,8384
玉米,10666,8409
玉米,11104,8308
玉米,11466,7897
玉米,10711,7922
玉米,10417,7468
玉米,20013,17529
玉米,20071,17351
玉米,20013,17357
玉米,19674,16536
玉米,18509,17589
玉米,18924,17408
玉米,18383,17436
玉米,18957,17517
玉米,17991,16498
玉米,19125,16191
玉米,19517,15799
玉米,19349,15381
玉米,19557,15302
玉米,17476,15908
玉米,17503,15497
玉米,19235,15911
玉米,19480,15858
玉米,17303,16728
玉米,17319,16373
玉米,15481,12534
玉米,14154,12919
玉米,15268,13095
玉米,15596,12696
玉米,14213,13236
玉米,13986,13345
玉米,13646,13192
玉米,13646,12798
玉米,13759,12606
玉米,13896,13642
玉米,15182,13482
玉米,14959,13859
玉米,15229,12612
玉米,15465,12368
玉米,15581,12342
玉米,15651,12092
玉米,24130,16052
玉米,24412,16736
玉米,24133,16739
玉米,24093,16818
玉米,23808,16736
玉米,23904,16572
玉米,23768,16306
玉米,23519,16473
玉米,21374,16120
玉米,22928,16942
玉米,23562,16549
玉米,21492,16806
玉米,20975,17372
玉米,20845,17171
玉米,21161,16620
玉米,21128,15840
玉米,22108,17578
玉米,21840,17751
玉米,22233,17460
玉米,21914,14348
玉米,21968,14105
玉米,22107,14137
玉米,21640,14369
玉米,21682,14559
玉米,21410,14558
玉米,21240,14380
玉米,21520,14251
玉米,21490,14430
玉米,21410,13659
玉米,21537,13532
玉米,21553,13491
玉米,21312,13392
玉米,21421,13345
玉米,21589,13392
玉米,22128,13788
玉米,21112,13886
玉米,21016,13391
玉米,20926,13277
玉米,21041,13232
玉米,20343,13636
玉米,21294,12982
玉米,21467,13119
玉米,22284,12707
玉米,22432,12360
玉米,22616,12299
玉米,22871,11488
玉米,23072,11380
玉米,23198,11380
玉米,23003,11625
玉米,22754,11891
玉米,22935,12180
玉米,22436,11540
玉米,21597,11470
玉米,21690,11419
玉米,21786,11356
玉米,21870,11352
玉米,21697,11741
玉米,20824,12084
玉米,20604,11676
玉米,21052,11446
玉米,20215,11755
玉米,19720,11381
玉米,19710,11323
玉米,19855,11268
玉米,19836,11407
玉米,19403,10543
玉米,11368,4447
玉米,11270,4148
玉米,10939,4553
玉米,10671,4225
玉米,9857,4322
玉米,9359,4206
玉米,9797,4772
玉米,11360,5378
玉米,11453,5328
玉米,11225,5620
玉米,10626,5035
玉米,10854,4907
玉米,10172,5249
玉米,10170,5579
玉米,10135,5728
玉米,9710,4899
玉米,9851,4497
玉米,10524,4217
玉米,4448,12405
玉米,4217,12256
玉米,4164,12116
玉米,3796,12164
玉米,3432,12240
玉米,3675,12912
玉米,3783,12939
玉米,4052,12791
玉米,4156,12766
玉米,3680,12976
玉米,3112,12802
玉米,3399,12473
玉米,3047,12338
玉米,2870,12002
玉米,2676,11837
玉米,2395,12488
玉米,2410,12536
玉米,2673,12446
玉米,2491,12777
玉米,1494,12370
玉米,1341,12263
玉米,1353,12793
玉米,1413,13084
玉米,1787,12439
玉米,1130,12241
玉米,276,12772
玉米,389,12674
玉米,410,12328
玉米,613,11865
玉米,584,11868
玉米,42025,10501
玉米,41946,10347
玉米,42448,10377
玉米,42685,10805
玉米,42610,10916
玉米,42429,10932
玉米,42348,10932
玉米,41360,10136
玉米,41629,10640
玉米,41922,10690
玉米,41649,11297
玉米,41365,10700
玉米,39854,10789
玉米,41226,10298
玉米,41265,9962
玉米,41183,9841
玉米,39622,11482
玉米,40171,11593
玉米,39156,11042
玉米,39290,11751
玉米,38714,12176
玉米,38146,11854
玉米,37707,12416
玉米,38004,12534
玉米,37203,12590
玉米,37117,12568
玉米,37561,13023
玉米,38429,12626
玉米,38544,12701
玉米,38622,12000
玉米,35824,13023
玉米,36929,12761
玉米,35328,14005
玉米,35588,14348
玉米,34980,14160
玉米,35142,13762
玉米,35642,14631
玉米,34825,15439
玉米,34577,15112
玉米,34490,15143
玉米,34582,14983
玉米,34987,15092
玉米,34284,16132
玉米,34384,16146
玉米,35021,16305
玉米,35418,17173
玉米,35212,17611
玉米,43759,11900
玉米,43304,11982
玉米,43274,12086
玉米,43285,12165
玉米,44007,11226
玉米,43702,11118
玉米,42985,11482
玉米,43140,11412
玉米,43570,11757
玉米,43722,11792
玉米,43802,12108
玉米,43808,11952
玉米,44544,10741
玉米,44386,10361
玉米,44417,10111
玉米,45279,10017
玉米,44968,11090
玉米,44721,10917
玉米,44567,10806
玉米,44669,11188
玉米,45325,9952
玉米,44716,9965
玉米,44592,10109
玉米,46387,10295
玉米,43978,5014
玉米,44616,4648
玉米,44655,5554
玉米,43818,5201
玉米,45037,4855
玉米,44693,4330
玉米,39163,5689
玉米,39222,5546
玉米,39432,5444
玉米,39394,5363
玉米,38930,5805
玉米,39250,6009
玉米,39611,6066
玉米,39235,6252
玉米,38664,5658
玉米,39225,5106
玉米,39140,5306
玉米,38849,5334
玉米,38316,5328
玉米,39138,5825
玉米,39505,5893
玉米,38613,5715
玉米,39430,4754
玉米,39382,4852
玉米,39182,4965
玉米,39191,5006
玉米,43880,6408
玉米,43567,6470
玉米,43965,6540
玉米,44028,6485
玉米,44049,6208
玉米,45820,6617
玉米,46819,6033
玉米,46783,6103
玉米,42316,7443
玉米,42694,7846
玉米,41841,8308
玉米,41607,8222
玉米,42484,8176
玉米,40724,9697
玉米,42120,8264
玉米,42518,8232
玉米,42289,9149
玉米,42415,9705
玉米,38347,7189
玉米,38451,7178
玉米,37517,7166
玉米,37619,7057
玉米,38188,7506
玉米,38092,7558
玉米,37869,7963
玉米,37857,7900
玉米,37880,7722
玉米,38683,7491
大豆,19391,14331
大豆,19955,14126
大豆,20385,14514
大豆,20252,14291
大豆,19726,14559
大豆,20060,14045
大豆,20561,13418
大豆,20176,13552
大豆,20062,13447
大豆,21015,14027
大豆,20658,14106
大豆,20602,14072
大豆,20176,14160
大豆,20852,12274
大豆,20819,12287
大豆,21773,11895
大豆,21131,12454
大豆,21098,12461
大豆,21135,12631
大豆,21360,12655
大豆,18107,10757
大豆,18022,10636
大豆,18011,10686
大豆,18267,10567
大豆,17853,10617
大豆,17921,10833
大豆,17783,11135
大豆,17942,11000
大豆,17991,10942
大豆,17673,10850
大豆,17573,10959
大豆,17615,10936
大豆,17430,11024
大豆,17353,10995
大豆,17334,10748
大豆,17389,10659
大豆,17419,10663
大豆,17268,10906
大豆,16932,11278
大豆,16905,11364
大豆,17076,11104
大豆,16684,10845
大豆,16591,11195
大豆,16189,11465
大豆,16232,11160
大豆,16050,11091
大豆,16307,11005
大豆,15798,11381
大豆,15519,11151
大豆,15748,11481
大豆,15864,11552
大豆,15705,11607
大豆,15243,11036
大豆,15129,11679
大豆,15040,11682
大豆,15661,11671
大豆,15625,12011
大豆,15368,12094
大豆,15201,10831
大豆,15394,10685
大豆,15241,10852
大豆,15196,10043
大豆,16989,9319
大豆,16969,9230
大豆,16557,9124
大豆,16551,9217
大豆,16474,9410
大豆,17126,9719
大豆,17009,9743
大豆,16410,8909
大豆,15762,9260
大豆,15805,9304
大豆,16147,9287
大豆,16374,8974
大豆,15598,9508
大豆,15449,9616
大豆,15388,8619
大豆,15202,8592
大豆,15227,8676
大豆,15138,8717
大豆,16086,8319
大豆,16160,8337
大豆,16314,8179
大豆,16417,8607
大豆,15588,8299
大豆,15637,7935
大豆,15687,7988
大豆,15637,8032
大豆,16613,7723
大豆,16568,7681
大豆,16353,7763
大豆,16354,7637
大豆,17213,7731
大豆,17075,8030
大豆,16752,8282
大豆,16780,8311
大豆,17639,7891
大豆,17623,7662
大豆,17400,7476
大豆,17431,7290
大豆,17216,7353
大豆,18430,7968
大豆,18490,7769
大豆,18270,7834
大豆,18276,7744
大豆,18262,7752
大豆,18114,7631
大豆,18445,7416
大豆,18604,7605
大豆,19023,7987
大豆,19202,7644
大豆,19013,7619
大豆,18813,7547
大豆,18580,7549
大豆,18473,8025
大豆,18336,8001
大豆,18392,8272
大豆,18620,8359
大豆,18768,8334
大豆,18858,8490
大豆,18219,8516
大豆,18269,8554
大豆,18600,8742
大豆,18363,8747
大豆,18126,8916
大豆,18098,9040
大豆,18035,9048
大豆,18017,8799
大豆,17948,8569
大豆,17682,8947
大豆,17892,9048
大豆,17982,9285
大豆,18036,9579
大豆,18192,10102
大豆,18800,10187
大豆,18824,10136
大豆,18924,9327
大豆,20514,9237
大豆,20535,9393
大豆,20700,9399
大豆,18875,8571
大豆,19700,9376
大豆,20488,9695
大豆,20572,9605
大豆,21229,7082
大豆,21163,7512
大豆,21222,8320
大豆,21559,8206
大豆,21717,8611
大豆,21557,8598
大豆,20908,8192
大豆,20599,8080
大豆,20616,7699
大豆,21182,7110
大豆,22497,7018
大豆,20859,8470
大豆,22199,6829
大豆,21394,7106
大豆,21949,6427
大豆,21306,6063
大豆,20681,5476
大豆,20051,5285
大豆,19980,5264
大豆,19908,5296
大豆,19865,5538
大豆,19925,5711
大豆,20606,6401
大豆,20207,6694
大豆,20134,6733
大豆,20571,5360
大豆,20424,5405
大豆,20332,5294
大豆,20218,5277
大豆,20240,5320
大豆,19756,5645
大豆,19402,5831
大豆,19445,5465
大豆,19209,5418
大豆,18856,5285
大豆,18985,5264
大豆,18670,6262
大豆,18454,6427
大豆,18908,6801
大豆,18892,6536
大豆,18802,6812
大豆,19589,5969
大豆,19616,5881
大豆,18762,3883
大豆,18650,4448
大豆,18824,4467
大豆,18484,4970
大豆,17987,4204
大豆,19946,4900
大豆,20130,4846
大豆,20150,5056
大豆,19680,5189
大豆,19520,4979
大豆,18886,4272
大豆,18713,4503
大豆,17094,3172
大豆,16652,3219
大豆,16162,3668
大豆,16534,3306
大豆,17254,3793
大豆,17091,3585
大豆,17250,3501
大豆,17976,3171
大豆,18154,2885
大豆,17922,2960
大豆,18265,3506
大豆,18079,3450
大豆,17766,3694
大豆,17736,3707
大豆,17593,3855
大豆,17252,3336
大豆,15384,2994
大豆,15277,2745
大豆,15658,2555
大豆,14995,2261
大豆,14372,2341
大豆,14057,2437
大豆,13750,2358
大豆,13838,2355
大豆,13894,2248
大豆,13924,2726
大豆,13834,2720
大豆,14187,3520
大豆,14176,3589
大豆,14864,3338
大豆,14918,3339
大豆,15460,3079
大豆,15776,3900
大豆,15588,3822
大豆,15055,3923
大豆,14624,3474
大豆,14532,3054
大豆,12868,1263
大豆,13526,1407
大豆,13191,1816
大豆,12999,1640
大豆,13153,1484
大豆,12358,1685
大豆,12210,1567
大豆,12556,1570
大豆,13434,2341
玉米,17048,5623
玉米,16938,5634
玉米,15609,5896
玉米,16108,6234
玉米,15738,6523
玉米,15335,7107
玉米,15183,6571
玉米,15192,6053
玉米,15318,5646
玉米,16241,7222
玉米,17102,7299
玉米,17164,6440
玉米,17470,5742
玉米,18769,5792
玉米,18609,6891
玉米,14385,5974
玉米,15025,6739
玉米,14637,7230
玉米,14258,7513
玉米,14123,7808
玉米,15714,7673
玉米,15740,7774
玉米,13820,7785
玉米,13548,7945
玉米,13544,7014
玉米,13121,7176
玉米,13094,7903
玉米,13178,8088
玉米,13678,9067
玉米,13710,8984
玉米,13325,8610
玉米,15724,2806
玉米,16246,2512
玉米,16253,2573
玉米,16587,2590
玉米,16700,2550
玉米,16129,3243
玉米,16211,3574
玉米,16385,3457
玉米,16585,3363
玉米,15151,3873
玉米,14944,3847
玉米,14559,3729
玉米,14383,3652
玉米,14954,3163
玉米,14970,3032
玉米,15250,2496
玉米,14970,2413
玉米,19052,3579
玉米,19292,3325
玉米,19407,3029
玉米,18662,3116
玉米,18843,2982
玉米,18958,3269
玉米,19113,3436
玉米,18881,3932
玉米,19165,3960
玉米,19287,4218
玉米,18732,4432
玉米,17985,4138
玉米,17825,3363
玉米,17182,3732
玉米,17008,3455
玉米,17316,3283
玉米,19809,2381
玉米,19402,2376
玉米,17926,2054
玉米,17440,2028
玉米,16824,2221
玉米,16415,2193
玉米,14646,2698
玉米,14368,1100
玉米,14622,1473
玉米,14058,1144
玉米,13393,1723
玉米,13555,2209
玉米,13546,3008
玉米,12808,2529
玉米,12453,2348
玉米,11203,2949
玉米,11725,2893
玉米,12084,3290
玉米,11090,3368
玉米,11017,3241
玉米,10272,2503
玉米,11304,2258
玉米,10155,3184
玉米,10073,3168
玉米,9358,3403
玉米,7727,3706
玉米,7732,3908
大豆,15213,4807
大豆,15169,4717
大豆,13734,4807
大豆,13507,3649
大豆,13504,3425
大豆,12967,3375
大豆,12886,4209
大豆,12912,4136
大豆,14192,5921
大豆,14595,5842
大豆,14918,4755
大豆,12757,4294
玉米,13775,4758
玉米,13136,4728
玉米,13107,4163
玉米,13341,3585
玉米,13061,3311
玉米,13338,5017
玉米,13023,4982
玉米,12638,4763
玉米,15493,5598
玉米,14501,5947
玉米,18026,8499
玉米,17897,8441
玉米,17942,9124
玉米,18511,8413
玉米,17355,7299
玉米,16437,7801
玉米,16002,7667
玉米,17878,7994
玉米,18253,8104
玉米,17981,9120
玉米,16206,9153
玉米,15795,9516
玉米,15964,9526
玉米,16664,8866
玉米,17046,8078
玉米,17809,8580
玉米,17269,8854
玉米,17025,7337
玉米,16127,7328
玉米,15893,7603
大豆,13459,7488
大豆,13816,7922
大豆,12864,7210
大豆,12086,7363
大豆,12400,7490
大豆,12742,7854
大豆,12801,7734
大豆,12823,7585
大豆,13034,7616
大豆,13191,7249
大豆,13564,6738
大豆,12884,7891
大豆,12750,8021
大豆,12170,7623
大豆,12638,6533
大豆,12520,6674
大豆,12601,8138
大豆,12356,8685
大豆,12327,8409
大豆,11564,8089
大豆,12184,8856
大豆,13339,9519
大豆,13136,9342
大豆,13101,8788
大豆,13194,8663
大豆,11269,8661
大豆,11831,7897
大豆,11084,8043
大豆,10871,7830
大豆,10646,7412
大豆,10283,7486
大豆,9893,8368
大豆,10529,7729
大豆,11050,7872
大豆,11103,8912
大豆,11239,9464
大豆,12314,10047
大豆,13385,9481
大豆,13629,9047
大豆,13559,8929
大豆,13251,9110
大豆,13166,8801
大豆,13346,9581
大豆,13816,9825
大豆,12677,10261
大豆,13280,11141
大豆,12172,10521
大豆,12332,10437
大豆,11553,10644
大豆,11712,10967
大豆,12154,10850
玉米,11777,9707
玉米,12133,9281
玉米,10795,9670
玉米,11523,9885
玉米,12421,10556
玉米,12532,10519
玉米,11603,9602
玉米,10838,10208
玉米,13396,10314
玉米,13508,9885
玉米,13140,9731
玉米,13260,9390
玉米,13064,10002
玉米,13024,9762
玉米,12733,9450
玉米,12310,10808
玉米,12206,10653
玉米,11893,10641
玉米,14407,10650
玉米,14814,11282
玉米,15121,10076
玉米,14096,10161
玉米,15790,11159
玉米,14649,11751
玉米,14243,11325
玉米,14497,12073
大豆,11926,666
大豆,11715,414
大豆,10702,119
大豆,11156,263
大豆,13784,1052
大豆,12626,1869
大豆,13547,2342
大豆,13818,2225
大豆,11353,1350
大豆,11132,1129
大豆,10677,2145
大豆,10579,2265
大豆,10594,2369
大豆,10536,2526
大豆,11334,1783
大豆,11089,1838
大豆,13790,709
大豆,13139,751
大豆,12298,742
大豆,11835,951
大豆,13477,1866
大豆,13661,1795
大豆,12964,2127
大豆,11442,1881
大豆,11908,343
玉米,11788,540
玉米,10776,263
玉米,13870,239
玉米,14088,1028
玉米,12777,1338
玉米,11656,1120
玉米,11776,850
玉米,11144,1445
玉米,11049,1408
玉米,10822,1252
玉米,11009,2170
玉米,11205,2412
玉米,12624,2191
玉米,12255,2415
玉米,12399,2421
玉米,13434,2074
玉米,13667,647
玉米,13504,349
玉米,11469,1037
玉米,11690,1200
玉米,11905,2053
玉米,12025,1866
玉米,11709,2071
大豆,12076,3256
大豆,13129,2739
大豆,13182,3132
大豆,13169,3172
大豆,12285,4700
大豆,11718,4460
大豆,11298,4254
大豆,10929,3613
大豆,10620,3613
大豆,10662,2972
大豆,10734,2423
大豆,11752,3183
大豆,11594,3109
大豆,10871,2898
大豆,10145,3341
大豆,11781,4212
大豆,11881,3557
大豆,11810,3578
大豆,11414,2444
大豆,11153,2766
大豆,10810,2916
大豆,10828,2375
大豆,10734,2341
大豆,10174,4784
大豆,10272,4818
大豆,12871,4515
大豆,12718,4591
大豆,12148,3692
大豆,12166,3344
大豆,11509,3644
大豆,11412,3940
大豆,11974,3293
大豆,11313,4131
大豆,10054,4403
大豆,10096,4201
大豆,10835,5010
大豆,10203,5379
大豆,11993,5919
大豆,12170,5638
大豆,12128,5408
大豆,11871,5035
大豆,11871,5120
大豆,11796,5356
大豆,11490,4388
大豆,12710,4721
大豆,12088,5964
大豆,10108,6439
大豆,9981,5804
大豆,10039,5082
大豆,6898,5131
大豆,7247,5299
大豆,5781,5406
大豆,5833,4979
大豆,5526,4909
大豆,5020,7295
大豆,5069,7498
大豆,4742,7433
大豆,6557,7097
大豆,7137,6843
大豆,7133,6927
大豆,7095,6954
大豆,5541,8293
大豆,4986,7915
大豆,5015,7744
大豆,6519,7537
大豆,6439,7533
大豆,6279,9135
大豆,6343,9728
大豆,6628,9739
大豆,6350,10116
大豆,3484,10217
大豆,3606,11196
大豆,4553,10754
大豆,5011,11005
大豆,6095,11309
大豆,6064,11594
大豆,5042,11398
大豆,5908,10527
大豆,6348,10183
大豆,6596,10152
大豆,5826,10463
大豆,5670,10125
大豆,7147,10348
大豆,6725,10538
大豆,6825,10756
大豆,7428,11843
大豆,6852,11592
大豆,6152,13815
大豆,8306,13938
大豆,8304,14100
大豆,7413,14414
大豆,1715,17402
大豆,417,17330
大豆,913,17129
大豆,2951,15972
大豆,14160,12360
大豆,13185,12508
大豆,14061,11799
大豆,14087,12925
大豆,13416,12061
大豆,13220,12059
大豆,13595,11984
大豆,13739,12122
大豆,13385,12211
大豆,13284,12416
大豆,14259,12597
大豆,13537,13244
大豆,12996,13253
大豆,13330,13491
大豆,13230,13518
大豆,13016,13738
大豆,13841,13620
大豆,15035,13631
大豆,14979,13850
大豆,14915,13907
大豆,16530,12362
大豆,16690,12695
大豆,17532,12916
大豆,17613,12815
大豆,16436,13493
大豆,17079,13523
大豆,17960,13849
大豆,17922,14406
大豆,17965,14257
大豆,18842,14127
大豆,19290,13950
大豆,19489,14292
大豆,19758,14325
大豆,19798,14125
大豆,19133,14743
大豆,18832,14496
大豆,17888,14937
大豆,17707,14919
大豆,17834,15504
大豆,18048,15571
大豆,18263,15780
大豆,18184,15855
大豆,18026,16030
大豆,17466,16483
大豆,18378,16433
大豆,18041,16481
大豆,18160,16909
大豆,18020,17638
大豆,19919,15414
大豆,19733,15087
大豆,19035,15265
大豆,20336,14577
大豆,20830,15695
大豆,20541,16039
大豆,19964,17227
大豆,39074,14704
大豆,38963,14721
大豆,38811,14932
大豆,39296,14806
大豆,39205,14805
大豆,43088,12085
大豆,43045,12112
大豆,42977,12026
大豆,43244,12109
大豆,43209,12115
大豆,43226,12677
大豆,42978,12454
大豆,42891,12402
大豆,42815,12247
大豆,42754,12226
大豆,42814,12036
大豆,43876,10932
大豆,43186,11071
大豆,42977,11193
大豆,42957,11301
大豆,43090,11532
大豆,43138,10828
大豆,44204,11287
大豆,44471,11240
大豆,44659,11416
大豆,44229,11363
大豆,44204,11367
大豆,44209,11467
大豆,44490,11291
大豆,44578,10930
大豆,44550,11377
大豆,44255,11442
大豆,45382,11510
大豆,45122,11579
大豆,44679,9941
大豆,44633,10165
大豆,44103,9845
大豆,44071,10259
大豆,43963,10414
大豆,42350,10455
大豆,42477,10380
大豆,42745,10585
大豆,42762,10638
大豆,42776,10680
大豆,42846,10865
大豆,42690,10972
大豆,42791,11072
大豆,42243,10489
大豆,38732,12002
大豆,38556,11668
大豆,38977,11657
大豆,39130,11355
大豆,38920,11299
大豆,37316,8411
大豆,37175,7312
大豆,39080,7728
大豆,39115,7808
大豆,39462,3557
大豆,39670,3528
大豆,38654,4105
大豆,38924,4915
大豆,37760,4862
大豆,46705,5703
大豆,46605,5674
大豆,46616,5829
大豆,46504,6070
大豆,45712,5817
大豆,46143,6359
大豆,45754,6007
大豆,46631,6395
大豆,45345,6538
大豆,46396,7282
大豆,46429,7295
大豆,46452,7462
大豆,45300,8231
大豆,44951,8427
玉米,20187,5019
玉米,20008,5352
玉米,19970,5468
玉米,19612,6078
玉米,18953,6680
玉米,18884,5370
玉米,19075,5248
玉米,18611,4939
玉米,18818,6189
玉米,18980,6427
玉米,20516,6352
玉米,20134,5417
玉米,19839,4720
玉米,19250,5379
玉米,20023,5168
玉米,19863,5597
玉米,20081,5506
玉米,20403,5490
玉米,20387,4986
玉米,18678,4611
玉米,20016,4788
玉米,20176,6640
玉米,19763,7158
玉米,18997,6844
玉米,19302,7668
玉米,20156,8212
玉米,20936,8361
玉米,20964,8488
玉米,20063,8006
玉米,19754,7415
玉米,20048,7311
玉米,20227,7115
玉米,20314,6558
玉米,21153,9262
玉米,21653,8572
玉米,21253,7559
玉米,20585,7491
玉米,20372,7413
玉米,19788,8081
玉米,19657,8008
玉米,20596,9131
玉米,19168,9167
玉米,19215,8325
玉米,19359,8332
玉米,18820,8534
玉米,18582,8456
玉米,19577,9536
玉米,19972,9491
玉米,21222,9558
玉米,21622,9964
玉米,21644,9478
玉米,21793,9347
玉米,21362,9296
玉米,19828,9704
玉米,21993,10688
玉米,21764,10659
玉米,21784,9955
玉米,23049,11636
玉米,21810,11196
大豆,22752,10128
大豆,22885,10610
大豆,23132,10926
大豆,22898,11361
大豆,22554,10228
大豆,22110,9966
大豆,21857,9991
大豆,21176,9988
大豆,21049,10728
大豆,23900,12082
大豆,24151,12040
大豆,22505,12742
大豆,19792,12928
大豆,20998,13250
水稻,6887,16463
水稻,6539,17490
水稻,5960,17696
水稻,5680,16787
水稻,6972,15954
水稻,6872,15575
水稻,6539,17302
水稻,6275,17628
水稻,4998,17676
水稻,5265,13386
水稻,7887,12803
水稻,9232,13577
水稻,6707,12568
水稻,6533,12132
水稻,6330,11805
水稻,5607,11991
水稻,6280,11399
水稻,5265,12132
水稻,5651,12568
水稻,4553,13459
水稻,5230,11785
水稻,4538,10375
水稻,8940,10099
水稻,9005,10584
水稻,7843,10287
水稻,6881,9654
水稻,7346,8910
水稻,6901,8989
水稻,6878,9334
水稻,7475,8339
水稻,7510,8410
水稻,6925,8772
水稻,7390,8048
水稻,9591,7480
水稻,9379,7680
水稻,9903,7483
水稻,10365,7192
水稻,11071,6933
水稻,9146,7365
水稻,9176,7306
水稻,9679,7459
水稻,9264,7612
水稻,9497,7474
水稻,9573,7595
水稻,9394,7824
水稻,8237,8289
水稻,7553,9647
水稻,7510,9445
水稻,7310,9358
水稻,7717,9319
水稻,7897,9393
水稻,7340,9635
水稻,7252,9665
水稻,18735,16829
水稻,18706,16109
水稻,19158,17014
水稻,18776,15171
水稻,18871,14740
水稻,18866,14978
水稻,18892,15394
水稻,18281,15429
水稻,19097,16994
水稻,18796,16916
水稻,19013,17332
水稻,19250,17500
水稻,19286,14268
水稻,19103,14540
水稻,19034,14646
水稻,18831,14605
水稻,18979,14169
水稻,19100,13799
水稻,18971,13742
水稻,19341,12130
水稻,19341,12091
水稻,19104,12846
水稻,18720,12640
水稻,18709,12682
水稻,18750,12610
水稻,23184,15713
水稻,23037,15722
水稻,22944,15946
水稻,22847,15842
水稻,22548,15828
水稻,22676,16259
水稻,22455,16269
水稻,22241,16508
水稻,22156,16548
水稻,22452,17018
水稻,22812,16744
水稻,22950,16597
水稻,23233,16394
水稻,23338,16253
水稻,22216,15795
水稻,22734,15684
水稻,22985,15736
水稻,22975,15634
水稻,22494,16110
水稻,22156,16204
水稻,23858,15654
水稻,23349,15054
水稻,23265,15098
水稻,23403,15345
水稻,23261,15366
水稻,24223,15409
水稻,25006,15230
水稻,25241,15551
水稻,24660,15206
水稻,24812,14944
水稻,25333,14480
水稻,25630,14320
水稻,24729,14066
水稻,24355,14307
水稻,24388,14576
水稻,24217,14892
水稻,25238,14963
水稻,25479,14927
水稻,25565,14957
水稻,24983,14860
水稻,25375,14416
水稻,24742,13679
水稻,25420,13913
